Series,Location,Rock Type,K,Ti,Sr,P,Rb,Nb,Ba,Zr,Ce,Th,Y,La
Orogenic,Spain (Betics),Lamproite,0.754494753051839,-0.396911475101974,1.07356228788469,0.7890773553835548,1.1534164102820306,0.052502931495303544,-0.14053588573636244,0.3539073135600531,0.11102381885274899,1.5229722195979847,0.3196676778840316,-0.24986680457357205
Orogenic,Spain (Betics),Lamproite,-0.0037658079705692295,-0.28162432036188284,-1.5033246486232363,-0.03225411678536634,0.23770867503493157,-0.15455158233596064,-0.8766643035811513,0.4691431051028351,-0.03194336425835752,1.3230675621480614,0.5595030000619097,-0.46803276634533014
Orogenic,Spain (Betics),Lamproite,0.9203171448437559,-0.328620430894352,-0.39826409457892514,0.20033730259045276,1.0805599266152712,0.19275892890548219,0.11446973990581513,0.6299481050880045,0.35887811257551866,1.7586388438149374,1.2124144895603781,-0.1712200542881483
Orogenic,Spain (Betics),Lamproite,0.6967540016045012,-0.543268931779111,0.6695382589271555,0.5230596163548806,0.7875789481825068,0.5667776316754798,0.29724904595226,0.6688422058759074,0.29107519888785904,2.02482474880467,1.5020845429640681,-0.15852689902736763
Orogenic,Spain (Betics),Lamproite,0.4518682853114111,-0.27239412583312966,-0.8384939652483367,0.16330881248820572,-0.05012157883260462,-0.20561889892030324,-0.21472549183970238,0.1898748683188638,-0.15332625733569477,1.241439447686619,-0.18668650425599634,-0.548927773378154
Orogenic,Spain (Betics),Lamproite,0.8387434583382741,-0.034069006157014324,-1.1591797914432258,-0.1589263155395536,0.6918711196904105,-0.20561889892030324,-0.4740940750369813,0.42554993938446745,0.3174892165147212,1.445096397948781,-0.03836371038478365,-0.15852689902736763
Orogenic,Spain (Betics),Lamproite,0.4260454015489018,-0.45794780890564174,-1.3242340804662103,-0.2936893039678026,1.2112682212643042,-0.4028088523045249,-0.6150220123689512,0.059130355440704496,0.05964233173089267,1.157371153813751,-0.27886394145030835,-0.31609068973542354
Orogenic,Spain (Betics),Lamproite,-0.01144699547615701,-0.999044642806014,-1.1376417901711964,-0.36444128538242404,0.23770867503493157,-0.8359919540593941,-0.35675689710139363,-0.8572858015412488,-0.43471770326877,1.136857241899737,-0.7810865997972433,-0.6760140147914712
Orogenic,Spain (Betics),Lamproite,0.8716843621931079,-0.27239412583312966,-0.7415979922323845,0.1256190645127696,1.1729368528518145,-0.6007432124579095,-0.46734797836507275,0.5420022677261824,0.1797620417545561,1.2849721139915764,0.6675031617325674,0.03045705311151772
Orogenic,Spain (Betics),Lamproite,-0.4100803700303639,-1.4002627028922994,-0.9629472832133488,-0.6738581505132346,0.2156286552663883,-0.7935819421903404,-0.513154128264997,-1.1490678806989973,-0.7327184139921366,0.7743562197016106,0.019212794445905963,-0.7996560936901744
Orogenic,Spain (Betics),Lamproite,-1.0725349603194563,-1.8642403057885504,-1.9356227999923392,-2.028535578358915,-0.4289306641099441,-1.5799559985205252,-1.0451475596881838,-2.1526009413909546,-1.2242221898270915,0.054924096399145736,0.6675031617325674,-2.120517873905993
Orogenic,Spain (Betics),Lamproite,-0.038513441635505394,-1.0438609109027568,-1.195573029652407,-0.4626250254535896,0.41191467605431836,-0.5971740929507963,-0.3817906550823336,-0.8668305597115459,-0.3351701217482709,1.054503686138486,-0.20187819831644013,-0.6667549036358387
Orogenic,Spain (Betics),Lamproite,0.2928883883944557,-0.3381935450189242,-1.2066147114001575,0.16330881248820572,0.419749410143665,-0.02625579901236714,-0.5061558392669847,0.4317579304024455,-0.09879725114842505,1.4063407503549572,0.29341681076053416,-0.503703209924848
Orogenic,Spain (Betics),Lamproite,0.8304418184602474,-0.5765186646950411,-0.29043462838698697,0.9104854435726222,0.4391678059995325,-0.012780169187872384,-0.06888539469411353,-0.26422488013962075,-0.33383936259786684,1.2030700876757214,1.1411487701240413,-0.5356698092130716
Orogenic,Spain (Betics),Lamproite,0.6136729197451231,-0.4893940385649512,-1.6123001271920165,-0.7018131260793269,1.1946126489134183,0.007164947455965832,-0.6644633984305244,0.6324487908589608,0.02299724832376123,1.381091873805219,0.7950405144077096,-0.38853625480660064
