mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.4185332298278809,0.02033535891794704,0.034366607666015625,0.0032166981495973654,,log2,1,3,125,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 125}",0.9565217391304348,0.9258720930232558,1.0,0.9433771486349849,0.9565217391304348,0.956458543983822,0.024505184210275067,27,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.3932527542114258,0.012941863729626286,0.03439483642578125,0.006094565528591901,10,sqrt,1,3,125,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 125}",0.9565217391304348,0.9258720930232558,1.0,0.9433771486349849,0.9565217391304348,0.956458543983822,0.024505184210275067,27,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.6300602436065674,0.058666600018345144,0.05823726654052734,0.013139142575583396,15,log2,1,3,125,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 125}",0.9565217391304348,0.9258720930232558,1.0,0.9433771486349849,0.9565217391304348,0.956458543983822,0.024505184210275067,27,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.43857693672180176,0.025686137951402416,0.03643555641174316,0.006629707111133858,10,log2,1,3,125,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 125}",0.9565217391304348,0.9258720930232558,1.0,0.9433771486349849,0.9565217391304348,0.956458543983822,0.024505184210275067,27,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.3148530960083007,0.02183017578968489,0.09766230583190919,0.008464150851703928,20,sqrt,1,2,200,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.4638212203979493,0.021365493472767286,0.11241583824157715,0.011754201436570456,20,sqrt,1,2,225,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 225}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0758874893188477,0.0955385595498058,0.1045417308807373,0.054238955833385165,15,log2,1,2,200,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.2533721446990967,0.04873752124630721,0.024789857864379882,0.003424218910097895,15,log2,1,2,50,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.18154354095458985,0.005133024160509024,0.01757512092590332,0.0005241676918805987,15,sqrt,1,2,50,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.9914410591125489,0.02991964354405178,0.07658772468566895,0.0032733068201225507,15,sqrt,1,2,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0490033149719238,0.028659841134000365,0.08389983177185059,0.0036267374312121126,20,log2,1,2,200,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.2337485313415528,0.02305015408383898,0.08642411231994629,0.007974232763182069,,log2,1,2,225,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 225}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.9237475872039795,0.03113934510815712,0.07537188529968261,0.0023897194283862516,,sqrt,1,2,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.1761960506439209,0.016945854333310993,0.015671205520629884,0.001332957123503438,10,sqrt,1,2,50,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.617831039428711,0.01823743245391231,0.03370900154113769,0.002307578675444407,,sqrt,1,2,50,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.2250303268432616,0.06450713243072073,0.0988685131072998,0.004514500915416699,,sqrt,1,2,225,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 225}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.16780362129211426,0.008885566926381198,0.01637105941772461,0.0014132292390287942,,log2,1,2,50,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0064669132232666,0.06384307180751861,0.0835683822631836,0.006984197881549573,,log2,1,2,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
