mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2.064372110366821,0.0478330519366086,0.15194015502929686,0.014284233946462045,20,sqrt,1,2,200,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.2564947605133057,0.03661825301438799,0.1728363513946533,0.02229203520736234,20,sqrt,1,2,225,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 225}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.809448003768921,0.044646060552374814,0.14358015060424806,0.009928799059119163,15,log2,1,2,200,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.308702278137207,0.039392005381908374,0.03409819602966309,0.0034101005631677135,15,log2,1,2,50,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.31972417831420896,0.013883534775559874,0.03467965126037598,0.005467395809053241,15,sqrt,1,2,50,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.9164486885070802,0.12339418773053148,0.14245004653930665,0.0072320275016052905,15,sqrt,1,2,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.99076509475708,0.0617147733887161,0.14475011825561523,0.008906587514841892,20,log2,1,2,200,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.5622421741485595,0.04366407852660276,0.20544919967651368,0.04805955387976669,,log2,1,2,225,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 225}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.9126095294952392,0.051229712559339446,0.1512826919555664,0.011742878449112926,,sqrt,1,2,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.3368501663208008,0.05798990983953221,0.03133139610290527,0.00179499146555378,10,sqrt,1,2,50,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.4137974739074708,0.031738008370811074,0.08676233291625976,0.010166456608725366,,sqrt,1,2,50,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.9565217391304348,0.946705426356589,1.0,0.9433771486349849,0.9347826086956521,0.9562773845635322,0.022942496247347052,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
